City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
307,beloha,MG,-25.1667,45.05,73.92,79,90,12.8,overcast clouds,2022-01-06 23:50:31
308,tarauaca,BR,-8.1614,-70.7656,78.98,67,50,3.94,scattered clouds,2022-01-06 23:50:31
309,batagay-alyta,RU,67.8006,130.4114,-33.47,77,10,3.96,clear sky,2022-01-06 23:50:32
310,port-cartier,CA,50.0334,-66.8654,1.74,92,50,7.07,scattered clouds,2022-01-06 23:50:32
311,djambala,CG,-2.5447,14.7533,70.25,72,91,2.37,overcast clouds,2022-01-06 23:50:32
312,rabo de peixe,PT,37.8,-25.5833,57.27,96,40,8.05,scattered clouds,2022-01-06 23:50:32
313,jahanabad,IN,25.2167,84.9833,55.24,74,59,6.53,broken clouds,2022-01-06 23:50:33
314,longyearbyen,SJ,78.2186,15.6401,16.21,96,100,5.64,snow,2022-01-06 23:50:33
315,plettenberg bay,ZA,-34.0527,23.3716,67.39,93,62,9.46,broken clouds,2022-01-06 23:50:33
316,matay,EG,28.419,30.7792,54.95,61,20,3.78,few clouds,2022-01-06 23:50:34
317,rabat,MA,33.9911,-6.8401,52.03,94,40,0.0,scattered clouds,2022-01-06 23:47:50
318,sicamous,CA,50.8331,-118.9856,17.29,97,100,0.4,light snow,2022-01-06 23:51:19
319,callaway,US,30.153,-85.5699,64.0,96,49,8.46,scattered clouds,2022-01-06 23:51:34
320,ngorongoro,TZ,-3.2397,35.4875,51.58,82,69,4.27,broken clouds,2022-01-06 23:51:34
321,digby,CA,44.6169,-65.7655,39.58,69,55,12.95,broken clouds,2022-01-06 23:51:19
322,aras,ES,42.5617,-2.356,39.72,75,75,16.11,broken clouds,2022-01-06 23:51:34
323,poum,NC,-20.2333,164.0167,81.99,75,100,4.27,overcast clouds,2022-01-06 23:51:35
324,flinders,AU,-34.5833,150.8552,74.21,93,100,1.99,light rain,2022-01-06 23:51:35
325,betong,TH,5.7743,101.0723,68.72,98,41,2.66,scattered clouds,2022-01-06 23:51:35
326,badnawar,IN,23.0167,75.2167,59.67,97,23,7.05,few clouds,2022-01-06 23:51:36
327,asau,RO,46.4333,26.4,36.75,79,86,4.0,overcast clouds,2022-01-06 23:51:36
328,port lincoln,AU,-34.7333,135.8667,64.18,70,100,15.75,overcast clouds,2022-01-06 23:45:42
329,akyab,MM,20.15,92.9,63.05,60,35,7.45,scattered clouds,2022-01-06 23:51:36
330,tual,ID,-5.6667,132.75,83.53,76,81,12.73,broken clouds,2022-01-06 23:51:36
331,lorengau,PG,-2.0226,147.2712,83.39,71,100,9.75,overcast clouds,2022-01-06 23:51:36
332,griffith,US,41.5284,-87.4237,14.11,77,90,1.01,light snow,2022-01-06 23:51:37
333,asyut,EG,27.181,31.1837,51.98,53,12,5.06,few clouds,2022-01-06 23:51:37
334,kysyl-syr,RU,63.8986,122.7617,-31.43,96,87,5.77,overcast clouds,2022-01-06 23:47:44
335,khash,IR,28.2211,61.2158,38.61,74,22,4.94,few clouds,2022-01-06 23:51:37
336,killarney,IE,52.05,-9.5167,37.62,84,97,23.24,overcast clouds,2022-01-06 23:47:00
337,santa isabel,BR,-23.3156,-46.2214,69.66,99,100,3.02,overcast clouds,2022-01-06 23:51:38
338,gravdal,NO,68.1214,13.5031,28.63,54,54,5.73,broken clouds,2022-01-06 23:51:38
339,krasnyy yar,RU,46.5331,48.3456,40.96,77,100,8.72,overcast clouds,2022-01-06 23:51:38
340,portland,US,45.5234,-122.6762,55.62,87,90,5.99,overcast clouds,2022-01-06 23:47:06
341,padang,ID,-0.9492,100.3543,75.25,84,97,4.25,overcast clouds,2022-01-06 23:48:53
342,broome,US,42.2506,-75.833,29.62,66,40,4.0,scattered clouds,2022-01-06 23:51:39
343,komsomolskiy,UZ,40.4272,71.7189,39.92,87,90,4.61,mist,2022-01-06 23:51:39
344,bubaque,GW,11.2833,-15.8333,79.65,66,27,9.31,scattered clouds,2022-01-06 23:51:39
345,causapscal,CA,48.3542,-67.227,7.56,99,83,1.72,broken clouds,2022-01-06 23:51:39
346,tynda,RU,55.1667,124.7167,-11.58,97,100,1.72,overcast clouds,2022-01-06 23:51:40
347,lagos,NG,6.5833,3.75,77.58,79,1,3.87,clear sky,2022-01-06 23:49:04
348,saint pete beach,US,27.7253,-82.7412,71.19,68,75,3.0,broken clouds,2022-01-06 23:50:41
349,henties bay,NA,-22.116,14.2845,61.86,90,27,7.23,scattered clouds,2022-01-06 23:51:40
350,rafsanjan,IR,30.4067,55.9939,34.57,61,0,2.8,clear sky,2022-01-06 23:51:40
351,majene,ID,-3.5403,118.9707,78.33,83,100,8.32,overcast clouds,2022-01-06 23:51:41
352,talcahuano,CL,-36.7167,-73.1167,69.48,64,0,12.66,clear sky,2022-01-06 23:51:41
353,knysna,ZA,-34.0363,23.0471,66.58,92,93,7.2,overcast clouds,2022-01-06 23:51:41
354,sobolevo,RU,54.4299,31.8996,26.13,90,100,13.49,overcast clouds,2022-01-06 23:51:42
355,toamasina,MG,-18.1667,49.3833,73.4,94,75,2.3,broken clouds,2022-01-06 23:51:42
356,nhulunbuy,AU,-12.2333,136.7667,84.81,65,0,6.91,clear sky,2022-01-06 23:51:42
357,winton,US,37.3894,-120.6133,64.35,71,40,0.0,scattered clouds,2022-01-06 23:51:42
358,mackay,AU,-21.15,149.2,90.68,70,40,4.61,scattered clouds,2022-01-06 23:51:42
359,alice springs,AU,-23.7,133.8833,80.15,19,6,14.97,clear sky,2022-01-06 23:51:43
360,banjar,ID,-8.19,114.9675,82.26,74,71,1.25,broken clouds,2022-01-06 23:51:43
361,champerico,GT,14.3,-91.9167,88.34,67,2,7.63,clear sky,2022-01-06 23:51:43
362,tilichiki,RU,60.4667,166.1,8.51,75,42,10.29,scattered clouds,2022-01-06 23:51:43
363,ovsyanka,RU,55.9575,92.5519,1.22,100,87,3.56,overcast clouds,2022-01-06 23:51:44
364,kafue,ZM,-15.7691,28.1814,66.02,90,100,0.72,overcast clouds,2022-01-06 23:51:44
365,orland park,US,41.6303,-87.8539,13.75,82,100,8.01,overcast clouds,2022-01-06 23:46:46
366,marsa matruh,EG,31.3525,27.2453,46.6,93,0,0.0,clear sky,2022-01-06 23:52:44
367,verkhoyansk,RU,67.5447,133.385,-40.27,96,99,2.24,overcast clouds,2022-01-06 23:52:44
368,bambous virieux,MU,-20.3428,57.7575,75.45,100,75,2.3,broken clouds,2022-01-06 23:50:06
369,gao,ML,16.6362,1.637,65.3,21,67,8.59,broken clouds,2022-01-06 23:52:45
370,nanortalik,GL,60.1432,-45.2371,18.03,78,54,10.25,broken clouds,2022-01-06 23:50:06
371,anito,PH,12.4497,125.2886,77.85,88,95,9.84,overcast clouds,2022-01-06 23:52:45
372,alibag,IN,18.6411,72.8792,73.47,80,0,3.04,clear sky,2022-01-06 23:52:45
373,amlame,TG,7.4667,0.9,75.87,46,10,1.5,clear sky,2022-01-06 23:52:46
374,okato,NZ,-39.2,173.8833,68.41,48,0,6.8,clear sky,2022-01-06 23:52:46
375,awbari,LY,26.5921,12.7805,51.76,30,0,3.18,clear sky,2022-01-06 23:52:46
376,znamensk,RU,48.5842,45.7338,38.32,92,100,9.84,overcast clouds,2022-01-06 23:52:47
377,salisbury,GB,51.0693,-1.7957,44.51,87,93,16.4,overcast clouds,2022-01-06 23:52:47
378,lucea,JM,18.451,-78.1736,80.46,72,3,10.6,clear sky,2022-01-06 23:52:47
379,arawa,PG,-6.2132,155.5367,82.35,83,94,0.69,moderate rain,2022-01-06 23:52:47
380,lubao,PH,14.9167,120.55,75.15,73,82,6.17,broken clouds,2022-01-06 23:52:48
381,asfi,MA,32.2994,-9.2372,54.77,76,40,17.11,scattered clouds,2022-01-06 23:52:48
382,nouadhibou,MR,20.931,-17.0347,62.58,82,90,18.41,overcast clouds,2022-01-06 23:51:16
383,sakakah,SA,29.9697,40.2064,47.77,61,60,6.51,broken clouds,2022-01-06 23:52:48
384,tautira,PF,-17.7333,-149.15,86.02,71,11,14.83,light rain,2022-01-06 23:52:48
385,san andres,CO,12.5847,-81.7006,82.42,65,20,9.22,few clouds,2022-01-06 23:52:49
386,turukhansk,RU,65.8167,87.9833,-28.23,96,100,8.14,overcast clouds,2022-01-06 23:50:08
387,ferkessedougou,CI,9.6,-5.2,74.75,21,82,4.27,broken clouds,2022-01-06 23:52:49
388,koungou,YT,-12.7336,45.2042,80.31,83,0,3.44,clear sky,2022-01-06 23:52:49
389,kodiak,US,57.79,-152.4072,33.31,80,90,5.75,overcast clouds,2022-01-06 23:48:47
390,isangel,VU,-19.55,169.2667,87.91,70,40,6.91,scattered clouds,2022-01-06 23:52:47
391,mayo,US,38.8876,-76.5119,39.94,61,96,8.01,overcast clouds,2022-01-06 23:52:50
392,tessalit,ML,20.1986,1.0114,61.72,23,67,6.58,broken clouds,2022-01-06 23:52:50
393,bonnyville,CA,54.2668,-110.735,-29.0,99,17,4.5,few clouds,2022-01-06 23:52:50
394,sijunjung,ID,-0.6876,100.9537,71.92,98,99,1.32,overcast clouds,2022-01-06 23:52:51
395,kenai,US,60.5544,-151.2583,1.09,82,0,3.44,clear sky,2022-01-06 23:52:51
396,kahului,US,20.8947,-156.47,80.62,73,20,12.66,few clouds,2022-01-06 23:46:03
397,burns lake,CA,54.2331,-125.7533,-1.07,97,100,0.98,light snow,2022-01-06 23:51:19
398,bengkulu,ID,-3.8004,102.2655,75.9,82,71,3.22,broken clouds,2022-01-06 23:52:51
399,itaqui,BR,-29.1253,-56.5531,78.12,29,0,10.22,clear sky,2022-01-06 23:48:45
400,cap malheureux,MU,-19.9842,57.6142,75.69,90,100,1.99,overcast clouds,2022-01-06 23:52:51
401,bambanglipuro,ID,-7.95,110.2833,80.29,78,71,5.32,broken clouds,2022-01-06 23:52:52
402,avera,US,33.194,-82.5271,62.74,65,16,14.97,few clouds,2022-01-06 23:52:52
403,tiarei,PF,-17.5333,-149.3333,86.02,70,11,13.69,few clouds,2022-01-06 23:52:52
404,mezen,RU,65.8522,44.24,7.0,95,100,6.53,overcast clouds,2022-01-06 23:52:52
405,sinnamary,GF,5.3833,-52.95,76.5,89,93,13.02,overcast clouds,2022-01-06 23:52:53
406,pingliang,CN,35.5392,106.6861,27.21,91,84,2.82,broken clouds,2022-01-06 23:52:53
407,bonthe,SL,7.5264,-12.505,79.75,82,7,6.11,clear sky,2022-01-06 23:52:53
408,nisia floresta,BR,-6.0911,-35.2086,82.78,85,14,5.91,few clouds,2022-01-06 23:52:54
409,port moresby,PG,-9.4431,147.1797,83.62,70,100,5.75,overcast clouds,2022-01-06 23:52:54
410,ponta delgada,PT,37.7333,-25.6667,58.5,67,40,8.05,scattered clouds,2022-01-06 23:52:54
411,manggar,ID,-2.8833,108.2667,78.6,86,99,6.04,overcast clouds,2022-01-06 23:52:54
412,minden,DE,52.2833,8.9167,36.79,84,75,11.5,broken clouds,2022-01-06 23:48:59
413,troitskoye,RU,52.9821,84.6757,6.21,90,73,6.33,broken clouds,2022-01-06 23:53:55
414,schweinfurt,DE,50.05,10.2333,30.74,95,10,5.26,clear sky,2022-01-06 23:53:55
415,ladario,BR,-19.0047,-57.6017,77.43,73,49,0.94,scattered clouds,2022-01-06 23:53:55
416,yuanping,CN,38.7153,112.7575,23.59,58,2,1.41,clear sky,2022-01-06 23:53:56
417,cauquenes,CL,-35.9671,-72.3225,70.07,45,0,6.67,clear sky,2022-01-06 23:53:56
418,batagay,RU,67.6333,134.6333,-38.78,97,99,1.68,overcast clouds,2022-01-06 23:53:56
419,alekseyevsk,RU,57.8406,108.3492,5.38,99,100,2.71,overcast clouds,2022-01-06 23:53:56
420,kariba,ZW,-16.5167,28.8,69.98,89,100,3.49,overcast clouds,2022-01-06 23:53:57
421,san luis,AR,-33.295,-66.3356,78.98,30,18,10.6,few clouds,2022-01-06 23:53:57
422,lensk,RU,60.7253,114.9278,15.26,94,100,7.31,light snow,2022-01-06 23:53:57
423,acarau,BR,-2.8856,-40.12,79.68,78,14,12.73,few clouds,2022-01-06 23:53:58
424,jalu,LY,29.0331,21.5482,58.78,42,0,7.67,clear sky,2022-01-06 23:53:58
425,podor,MR,16.6527,-14.9587,73.35,31,0,2.3,clear sky,2022-01-06 23:53:58
426,laramie,US,41.3114,-105.5911,40.24,75,100,11.01,overcast clouds,2022-01-06 23:53:54
427,vilcun,CL,-38.65,-72.2333,65.14,68,0,4.88,clear sky,2022-01-06 23:53:58
428,urumqi,CN,43.801,87.6005,5.95,85,46,0.0,mist,2022-01-06 23:44:03
429,herat,AF,34.5,62.0,33.6,81,81,10.45,broken clouds,2022-01-06 23:53:59
430,santa fe,AR,-31.6333,-60.7,84.0,29,1,3.0,light rain,2022-01-06 23:51:00
431,nova olimpia,BR,-14.7972,-57.2881,74.32,94,29,2.48,scattered clouds,2022-01-06 23:53:59
432,ugoofaaru,MV,5.6667,73.0,80.82,77,100,8.19,overcast clouds,2022-01-06 23:53:59
433,ondjiva,AO,-17.0667,15.7333,72.84,30,92,9.69,overcast clouds,2022-01-06 23:54:00
434,itarema,BR,-2.9248,-39.9167,79.61,77,8,11.63,clear sky,2022-01-06 23:49:58
435,ippy,CF,6.2679,21.2247,76.23,26,52,3.71,broken clouds,2022-01-06 23:54:00
436,lasa,IT,46.6166,10.7002,25.68,57,18,2.3,few clouds,2022-01-06 23:52:20
437,brookline,US,42.3318,-71.1212,33.93,66,82,1.01,broken clouds,2022-01-06 23:53:02
438,along,IN,28.1667,94.7667,49.03,67,32,1.81,scattered clouds,2022-01-06 23:54:00
439,saint-augustin,CA,51.226,-58.6502,7.48,76,100,18.19,overcast clouds,2022-01-06 23:54:01
440,hami,CN,42.8,93.45,24.44,38,100,2.37,overcast clouds,2022-01-06 23:54:01
441,muroto,JP,33.2833,134.15,44.64,64,34,9.75,scattered clouds,2022-01-06 23:54:01
442,berlevag,NO,70.8578,29.0864,27.28,53,100,13.04,overcast clouds,2022-01-06 23:50:00
443,kismayo,SO,-0.3582,42.5454,78.51,81,37,14.7,scattered clouds,2022-01-06 23:54:01
444,korla,CN,41.7597,86.1469,22.71,56,26,1.07,scattered clouds,2022-01-06 23:54:02
445,dongfeng,CN,42.6403,125.5118,3.11,85,5,4.61,clear sky,2022-01-06 23:54:02
446,luganville,VU,-15.5333,167.1667,84.6,73,98,7.54,overcast clouds,2022-01-06 23:54:02
447,zlobin,HR,45.2924,14.6541,34.9,61,0,10.36,clear sky,2022-01-06 23:54:03
448,noumea,NC,-22.2763,166.4572,79.0,99,90,13.71,overcast clouds,2022-01-06 23:54:03
449,eureka,US,40.8021,-124.1637,59.2,95,96,5.99,overcast clouds,2022-01-06 23:49:58
450,porto ferreira,BR,-21.8539,-47.4792,70.25,95,99,6.53,overcast clouds,2022-01-06 23:54:03
451,luderitz,NA,-26.6481,15.1594,61.81,77,0,15.79,clear sky,2022-01-06 23:48:51
452,poronaysk,RU,49.2167,143.1167,-5.57,94,65,3.76,broken clouds,2022-01-06 23:54:04
453,magoula,GR,38.0833,23.5167,60.42,88,75,3.44,broken clouds,2022-01-06 23:54:04
454,mujiayingzi,CN,42.1167,118.7833,18.82,46,0,6.71,clear sky,2022-01-06 23:54:04
455,aksu,CN,41.1231,80.2644,22.86,41,20,2.48,few clouds,2022-01-06 23:54:04
456,gilgit,PK,35.9221,74.3087,37.65,72,100,0.16,overcast clouds,2022-01-06 23:54:05
457,maningrida,AU,-12.0667,134.2667,83.59,66,99,7.25,overcast clouds,2022-01-06 23:54:05
458,jerome,US,42.7241,-114.5186,37.04,77,100,1.99,overcast clouds,2022-01-06 23:55:05
459,cascais,PT,38.6979,-9.4215,55.51,72,11,3.0,few clouds,2022-01-06 23:55:06
460,ola,RU,59.5833,151.2833,3.4,79,4,9.55,clear sky,2022-01-06 23:55:06
461,labuhan,ID,-6.8844,112.2051,79.09,84,92,8.28,overcast clouds,2022-01-06 23:52:22
462,vanimo,PG,-2.6741,141.3028,79.56,86,100,4.52,light rain,2022-01-06 23:55:06
463,okha,RU,53.5739,142.9478,-4.61,89,100,18.81,overcast clouds,2022-01-06 23:55:06
464,siraha,NP,26.6541,86.2087,60.22,74,92,4.9,overcast clouds,2022-01-06 23:55:07
465,wajima,JP,37.4,136.9,32.68,80,75,5.75,broken clouds,2022-01-06 23:55:07
466,phillipsburg,US,40.6937,-75.1902,33.67,58,99,3.36,overcast clouds,2022-01-06 23:55:08
467,eyl,SO,7.9803,49.8164,77.45,68,94,17.87,overcast clouds,2022-01-06 23:55:08
468,namibe,AO,-15.1961,12.1522,67.66,83,99,3.85,overcast clouds,2022-01-06 23:54:48
469,corinto,GR,37.9407,22.9573,61.45,87,100,3.27,overcast clouds,2022-01-06 23:55:09
470,progreso,MX,21.2833,-89.6667,75.87,83,9,11.99,clear sky,2022-01-06 23:55:09
471,fuzhou,CN,26.0614,119.3061,53.49,80,97,2.84,overcast clouds,2022-01-06 23:55:09
472,afogados da ingazeira,BR,-7.7508,-37.6392,77.9,68,100,4.61,overcast clouds,2022-01-06 23:55:09
473,straumen,NO,63.8709,11.2999,26.94,91,90,3.98,overcast clouds,2022-01-06 23:55:10
474,anloga,GH,5.7947,0.8973,82.62,79,4,8.95,clear sky,2022-01-06 23:55:10
475,los llanos de aridane,ES,28.6585,-17.9182,60.12,79,40,4.0,scattered clouds,2022-01-06 23:55:10
